id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
7709969,2017/08/26 1:59 PM EDT,2017-08-26,2017-08-26 17:59:00 UTC,Eastern Time (US & Canada),257324,kha,2017-08-30 02:20:26 UTC,2017-12-05 03:30:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7709969,https://static.inaturalist.org/photos/10109926/medium.jpg?1504059469,,"",,1,0,false,,"Haliburton County, ON, Canada",44.8972278252,-78.7239074707,3901,,,false,,,,Haliburton,,Canada,Ontario,Haliburton,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7750794,2017/08/21 11:18 AM EDT,2017-08-21,2017-08-21 15:18:00 UTC,Eastern Time (US & Canada),1000,muir,2017-09-02 17:30:59 UTC,2017-11-12 13:37:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7750794,https://static.inaturalist.org/photos/10176495/medium.jpeg?1504373260,,"",,1,0,false,,Barfoot,31.9175388889,-109.2792055556,10,,,false,,,,Cochise,Arizona,United States,Arizona,Cochise,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7755108,2017/09/02 10:37 AM PDT,2017-09-02,2017-09-02 17:37:00 UTC,Pacific Time (US & Canada),34687,quantron,2017-09-02 23:10:29 UTC,2018-01-14 00:11:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7755108,https://static.inaturalist.org/photos/10183335/medium.jpeg?1504393077,,"","",2,0,false,,"Los Angeles County, US-CA, US",33.8001659577,-118.395512256,,obscured,,true,,,,Los Angeles,California,United States,California,Los Angeles,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
7757617,2017/09/02 12:39 PM EDT,2017-09-02,2017-09-02 16:39:00 UTC,Eastern Time (US & Canada),321645,kimsmith,2017-09-03 01:40:17 UTC,2018-11-14 03:23:44 UTC,needs_id,,https://www.inaturalist.org/observations/7757617,https://static.inaturalist.org/photos/10187628/medium.jpeg?1504402792,,"",,3,0,false,,"10001 Central Ave, Sylvania, OH 43560, USA",41.6653249,-83.7916015,922,,,false,,,,Lucas,Ohio,United States,Ohio,Lucas,Masked Bees,Hylaeus affinis,,Insecta,199054,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus affinis,,,,
7768149,Fri Aug 25 2017 13:53:01 GMT-0400 (EDT),2017-08-25,2017-08-25 17:53:01 UTC,Eastern Time (US & Canada),456240,anna120,2017-09-03 22:33:53 UTC,2018-07-28 03:54:13 UTC,research,,https://www.inaturalist.org/observations/7768149,https://static.inaturalist.org/photos/10204619/medium.jpg?1504478049,,"",,1,0,false,3,"Michigan, US",42.8858010239,-85.4032797845,,obscured,,true,,,,Kent,Michigan,United States,Michigan,Kent,Modest Masked Bee,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
7768226,2017/09/02 12:31 PM PDT,2017-09-02,2017-09-02 19:31:00 UTC,Pacific Time (US & Canada),266181,aaronliston,2017-09-03 22:36:33 UTC,2020-03-14 00:51:03 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/7768226,https://static.inaturalist.org/photos/10204590/medium.jpg?1504477971,,"",,3,0,false,,"Corvallis, OR, USA",44.5718316814,-123.2896470537,500,,,false,,,,Benton,Oregon,United States,Oregon,Benton,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
7768239,Fri Aug 25 2017 13:54:18 GMT-0400 (EDT),2017-08-25,2017-08-25 17:54:18 UTC,Eastern Time (US & Canada),456240,anna120,2017-09-03 22:38:12 UTC,2019-03-07 03:09:59 UTC,needs_id,,https://www.inaturalist.org/observations/7768239,https://static.inaturalist.org/photos/10204800/medium.jpg?1504478662,,"","The wasp, not the ant, ant in other observation ",3,0,false,3,"Michigan, US",42.8897834504,-85.4812378192,,obscured,,true,,,,Kent,Michigan,United States,Michigan,Kent,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
7785076,2017/09/02 10:48 AM EDT,2017-09-02,2017-09-02 14:48:00 UTC,Eastern Time (US & Canada),257324,kha,2017-09-04 22:37:05 UTC,2018-04-21 00:05:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7785076,https://static.inaturalist.org/photos/10231859/medium.jpg?1504564126,,"",,1,0,false,,"Haliburton County, ON, Canada",44.9030643508,-78.7204742432,4497,,,false,,,,Haliburton,,Canada,Ontario,Haliburton,Eastern Spine-shouldered Cellophane Bee,Colletes simulans armatus,Eastern Spine-shouldered Cellophane Bee,Insecta,179698,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes simulans,,Colletes simulans armatus,,
7813156,2017/08/25 1:19 PM EDT,2017-08-25,2017-08-25 17:19:00 UTC,Eastern Time (US & Canada),320666,tkoffel,2017-09-06 23:25:54 UTC,2018-08-28 13:13:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7813156,https://static.inaturalist.org/photos/10275199/medium.jpeg?1504730407,,"","",2,0,false,,"South Gull Lake, MI, États-Unis",42.4041980556,-85.4018830556,,,,false,,,,Kalamazoo,Michigan,United States,Michigan,Kalamazoo,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7819045,2017/09/04 10:56 AM PDT,2017-09-04,2017-09-04 17:56:00 UTC,Pacific Time (US & Canada),36130,edoswalt,2017-09-07 12:57:27 UTC,2018-01-28 11:28:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7819045,https://static.inaturalist.org/photos/10286913/medium.jpeg?1504789036,,"",,2,0,false,,"Sierra County, CA, USA",39.7004733333,-120.6439033333,,,,false,,,,Sierra,California,United States,California,Sierra,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
7849473,2017/06/24 11:02 AM PDT,2017-06-24,2017-06-24 18:02:00 UTC,Pacific Time (US & Canada),614269,pvplc,2017-09-09 20:14:58 UTC,2018-01-14 00:13:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7849473,https://static.inaturalist.org/photos/10339173/medium.jpeg?1504987859,,"",,1,0,false,,"Harbor, Los Angeles, CA, USA",33.7166100024,-118.315161913,1,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
7854252,2017/09/01 4:38 PM EDT,2017-09-01,2017-09-01 20:38:00 UTC,Eastern Time (US & Canada),516364,scarnose1316,2017-09-09 23:46:57 UTC,2017-12-09 14:31:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7854252,https://static.inaturalist.org/photos/10344502/medium.jpeg?1505000814,,"",,2,0,false,,"26 Trish Dr, Richmond Hill, ON L4E 5C5, Canada",43.9371015,-79.4428753,191,,,false,,,,York,,Canada,Ontario,York,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7855274,2017/09/09 10:53 AM HST,2017-09-09,2017-09-09 20:53:00 UTC,Hawaii,21626,francisco3_tutor,2017-09-10 00:55:21 UTC,2020-04-01 02:55:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/7855274,https://static.inaturalist.org/photos/10345769/medium.jpeg?1505003650,,"","",1,0,false,,"Mazatlán, MX-SI, MX",23.299,-106.443,,,,false,,"",,,Sinaloa,Mexico,Sinaloa,Mazatlán,Colletes,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7857840,2017/09/09 8:37 AM PDT,2017-09-09,2017-09-09 15:37:00 UTC,Pacific Time (US & Canada),28348,dr_wei,2017-09-10 04:46:12 UTC,2018-11-11 21:07:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7857840,https://static.inaturalist.org/photos/10350409/medium.jpeg?1505018098,,"",,2,0,false,,"17300 Sesnon Blvd, Granada Hills, CA 91344, USA",34.3093955,-118.5136168,194,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7862974,Wed Aug 30 2017 15:45:46 GMT-0400 (EDT),2017-08-30,2017-08-30 19:45:46 UTC,Eastern Time (US & Canada),456240,anna120,2017-09-10 17:29:13 UTC,2019-03-16 09:22:16 UTC,needs_id,,https://www.inaturalist.org/observations/7862974,https://static.inaturalist.org/photos/10359233/medium.jpg?1505065069,,"",On turtlehead,3,0,false,3,"Michigan, US",42.9896028026,-85.5400716896,,obscured,,true,,,,Kent,Michigan,United States,Michigan,Kent,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
7874645,2015-03-14 1:17:48 PM PDT,2015-03-14,2015-03-14 20:17:48 UTC,Pacific Time (US & Canada),445370,robirwin,2017-09-11 06:20:32 UTC,2019-03-15 17:38:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7874645,https://static.inaturalist.org/photos/10379255/medium.jpg?1505110834,,"",,2,0,false,2,"3029 Cherokee Rd, Oroville, CA 95965, USA",39.6009025574,-121.5498199463,,,,false,gps,gps,,Butte,California,United States,California,Butte,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7918420,2017-09-13,2017-09-13,,Central Time (US & Canada),516169,dleaon1,2017-09-14 18:06:22 UTC,2018-05-04 21:04:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7918420,https://static.inaturalist.org/photos/10450122/medium.jpeg?1505412377,,"",Winged insect on Goldenrod,2,0,false,,Minnesota Valley National Wildlife Refuge,44.859829,-93.21559,,,,false,,,,Hennepin,Minnesota,United States,Minnesota,Hennepin,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7928294,Fri Sep 15 2017 09:17:31 GMT-0400 (EDT),2017-09-15,2017-09-15 13:17:31 UTC,Eastern Time (US & Canada),607854,lindom,2017-09-15 13:27:14 UTC,2017-11-21 14:30:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7928294,https://static.inaturalist.org/photos/10466024/medium.jpg?1505482074,,"",,2,0,false,3,"Taughannock Falls State Park, Ulysses, NY, US",42.5386366667,-76.6077283333,,,,false,,,,Tompkins,New York,United States,New York,Tompkins,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7941192,2017/09/02 1:44 PM PDT,2017-09-02,2017-09-02 20:44:00 UTC,Pacific Time (US & Canada),29323,arnel,2017-09-16 04:17:44 UTC,2017-12-16 03:17:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7941192,https://static.inaturalist.org/photos/10487212/medium.jpg?1505535382,,"Cellophane Bee, Coast Buckwheat, Colletes sp., Eriogonum latifolium, Pescadero State Beach","Cellophane Bee (Colletes sp.), pollinating the last flowers of some Coast Buckwheat (Eriogonum latifolium) at Pescadero State Beach in coastal San Mateo County, CA. Tentative identification, based on the following characteristics [per the following reference: ""Field Guide to the Common Bees of Californica,"" University of California Press, Berkeley, CA]: 

(1) Medium-sized bee, around half an inch long.
(2) Very hairy head and thorax. (Especially visible in Shots 2, 3, and 5).
(3) Pale bands of hair on the abdomen.
(4) Face that appears to taper towards the ""chin.""  (Most apparent in Shot 5.)
(5)  Eyes are slanted towards each other, making the head appear heart-shaped.  (Most apparent in Shot 5.)

Unfortunately, getting to species with Colletes bees is difficult at best.  The genus contains 31 different species just from California alone, and distinguishing one species from another requires inspecting the minutiae of their anatomy/morphology, which often means dissecting the insect. Therefore I am leaving this one at genus.",1,0,false,,"Pescadero State Beach, San Mateo County, CA",37.2661926116,-122.412246912,2,,,false,,,,San Mateo,California,United States,California,San Mateo,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
7957553,2017-09-16,2017-09-16,,Mountain Time (US & Canada),447279,leptim,2017-09-17 03:42:01 UTC,2018-01-15 15:47:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7957553,https://static.inaturalist.org/photos/10513181/medium.jpg?1505619719,,"","",2,0,false,,Ute Valley Park,38.912688,-104.855335,413,,,false,,,City of Colorado Springs Boundary,El Paso,Colorado,United States,Colorado,El Paso,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8022887,2017-09-20,2017-09-20,,Eastern Time (US & Canada),38482,dtoth,2017-09-21 11:57:58 UTC,2018-11-14 02:37:43 UTC,needs_id,,https://www.inaturalist.org/observations/8022887,https://static.inaturalist.org/photos/10620745/medium.jpeg?1505995075,,"","",2,0,false,,"Akron, Ohio",41.111917,-81.539802,3,,,false,,,,Summit,Ohio,United States,Ohio,Summit,Masked Bees,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
8039069,2017-09-22 12:45:07 p.m. GMT-04:00,2017-09-22,2017-09-22 08:45:07 UTC,Abu Dhabi,39660,skmonckton,2017-09-22 16:46:19 UTC,2017-09-22 16:58:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/8039069,https://static.inaturalist.org/photos/10647063/medium.jpeg?1506098787,,"",,2,0,false,2,"Nelson Rd, North York, ON M3J 2S5, Canada",43.77132637,-79.50689905,10,,,false,,,,Toronto,,Canada,Ontario,Toronto,Masked bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
8039477,2017-09-22 12:57:12 p.m. GMT-04:00,2017-09-22,2017-09-22 08:57:12 UTC,Abu Dhabi,39660,skmonckton,2017-09-22 17:00:58 UTC,2018-09-29 05:45:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/8039477,https://static.inaturalist.org/photos/10650691/medium.jpg?1506106730,,"",Specimen collected,1,0,false,2,"Nelson Rd, North York, ON M3J 2S5, Canada",43.77116443,-79.50682374,4,,,false,,,,Toronto,,Canada,Ontario,Toronto,Aster Cellophane Bee,Colletes compactus,Aster Cellophane Bee,Insecta,199043,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes compactus,,,,
8039586,Fri Sep 22 2017 13:06:50 GMT-0400 (EDT),2017-09-22,2017-09-22 17:06:50 UTC,Eastern Time (US & Canada),639653,marissa12130,2017-09-22 17:07:07 UTC,2018-10-24 21:55:43 UTC,needs_id,,https://www.inaturalist.org/observations/8039586,https://static.inaturalist.org/photos/10647673/medium.jpg?1506100032,,"",,3,0,false,3,"York University, Toronto, ON, CA",43.7713811361,-79.5068791509,5,,,false,,,,Toronto,,Canada,Ontario,Toronto,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8077551,2017/09/16 3:33 AM EDT,2017-09-16,2017-09-16 07:33:00 UTC,Eastern Time (US & Canada),112034,kevinfitzpatrick,2017-09-24 22:00:21 UTC,2018-01-20 15:17:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8077551,https://static.inaturalist.org/photos/10708593/medium.jpg?1506290233,,"",,2,0,false,,"Macon County, NC, USA",35.0368749891,-83.2589328289,95,,,false,,,,Macon,North Carolina,United States,North Carolina,Macon,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
8082902,2017/09/23 3:28 PM CDT,2017-09-23,2017-09-23 20:28:00 UTC,Central Time (US & Canada),140108,dare2bloom,2017-09-25 02:44:31 UTC,2018-11-03 02:03:48 UTC,needs_id,,https://www.inaturalist.org/observations/8082902,https://static.inaturalist.org/photos/10717361/medium.jpeg?1506307356,,"",,2,0,false,,"Lubbock, TX, USA",33.6228527778,-101.8915861111,,,,false,,,,Lubbock,Texas,United States,Texas,Lubbock,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8085999,2017/09/24 1:15 PM EDT,2017-09-24,2017-09-24 17:15:00 UTC,Eastern Time (US & Canada),578064,paulreevesphotography,2017-09-25 09:38:37 UTC,2020-03-19 09:32:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8085999,https://static.inaturalist.org/photos/10722030/medium.jpg?1506332236,,"",,0,0,false,,"Lynde Shores Conservation Area, Whitby, ON, Canada",43.8400014758,-78.9642621307,184,,,false,,,,Durham,,Canada,Ontario,Durham,Unequal Cellophane Bee,Colletes inaequalis,Unequal Cellophane Bee,Insecta,199041,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes inaequalis,,,,
8086499,Sat Sep 23 2017 12:53:12 GMT-0400 (EDT),2017-09-23,2017-09-23 16:53:12 UTC,Eastern Time (US & Canada),420537,astrobirder,2017-09-25 12:02:04 UTC,2017-11-09 12:56:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8086499,https://static.inaturalist.org/photos/10722766/medium.jpg?1506340926,,"",,2,0,false,3,"Washington County, US-RI, US",41.1499624674,-71.5666972954,22,,,false,,,Block Island,Washington,Rhode Island,United States,Rhode Island,Washington,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8096983,Sun Sep 24 2017 09:33:20 GMT-0400 (EDT),2017-09-24,2017-09-24 13:33:20 UTC,Eastern Time (US & Canada),420537,astrobirder,2017-09-26 01:03:22 UTC,2017-11-09 12:55:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8096983,https://static.inaturalist.org/photos/10739590/medium.jpg?1506387819,,"",,1,0,false,3,"800 Mohegan Trl, New Shoreham, RI, US",41.1501465615,-71.5665889507,22,,,false,,,Block Island,Washington,Rhode Island,United States,Rhode Island,Washington,Eastern Spine-shouldered Cellophane Bee,Colletes simulans armatus,Eastern Spine-shouldered Cellophane Bee,Insecta,179698,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,Colletes simulans,,Colletes simulans armatus,,
8098627,2017/09/25 10:31 AM EDT,2017-09-25,2017-09-25 14:31:00 UTC,Eastern Time (US & Canada),284003,ken-potter,2017-09-26 02:40:26 UTC,2018-04-24 09:18:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8098627,https://static.inaturalist.org/photos/10741868/medium.jpg?1506392790,,"",,3,0,false,,"Livingston County, MI, USA",42.4774779644,-83.9959073067,31,,,false,,,,Livingston,Michigan,United States,Michigan,Livingston,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
8102796,Sun Sep 24 2017 15:12:41 GMT-0700 (PDT),2017-09-24,2017-09-24 22:12:41 UTC,Pacific Time (US & Canada),450449,thornmallow,2017-09-26 13:57:16 UTC,2018-11-14 02:23:59 UTC,needs_id,,https://www.inaturalist.org/observations/8102796,https://static.inaturalist.org/photos/10748200/medium.jpg?1506434237,,"",,1,0,false,3,"Tahoe National Forest, Tahoe City, CA, US",39.1668466667,-120.1437916667,,,,false,,,,Placer,California,United States,California,Placer,Bees and Allied Wasps,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8110953,Tue Sep 26 2017 10:59:50 GMT-0500 (CDT),2017-09-26,2017-09-26 15:59:50 UTC,Central Time (US & Canada),407471,cwd912nb,2017-09-26 22:47:13 UTC,2018-01-04 16:28:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8110953,https://static.inaturalist.org/photos/10759846/medium.jpg?1506466088,,"","I believe this to be a bee of a type I have not previously observed. It could, however, be a wasp.",2,0,false,3,"Greenwood Memorial Park Cemetery, Fort Worth, TX, US",32.767575,-97.3699416667,,,,false,,,,Tarrant,Texas,United States,Texas,Tarrant,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8170640,2017-09-29 1:02:57 PM EDT,2017-09-29,2017-09-29 17:02:57 UTC,Eastern Time (US & Canada),389353,cesarcastillo,2017-09-29 17:05:11 UTC,2018-10-23 22:21:09 UTC,needs_id,,https://www.inaturalist.org/observations/8170640,https://static.inaturalist.org/photos/10820616/medium.jpeg?1506704714,,"",,2,0,false,2,"Bay Pkwy, Point Lookout, NY 11569, USA",40.589542882,-73.554805554,6,,,false,,,,Nassau,New York,United States,New York,Nassau,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
8198461,2017/09/29 1:37 PM EDT,2017-09-29,2017-09-29 17:37:00 UTC,Eastern Time (US & Canada),279977,elaphrornis,2017-10-01 04:08:15 UTC,2018-11-14 02:10:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8198461,https://static.inaturalist.org/photos/10859504/medium.jpg?1506830822,,"","Apoidea? North 40, Floyd Bennett Field, Brooklyn, NY.",2,0,false,,"Brooklyn, NY, USA",40.6001777778,-73.9008333333,,,,false,,,New York City,Kings,New York,United States,New York,Kings,Masked Bees,Hylaeus modestus,Modest Masked Bee,Insecta,199048,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,Hylaeus modestus,,,,
8204824,2017/09/30 12:34 PM PDT,2017-09-30,2017-09-30 19:34:00 UTC,Pacific Time (US & Canada),3342,hfabian,2017-10-01 17:04:53 UTC,2017-11-12 16:17:35 UTC,needs_id,,https://www.inaturalist.org/observations/8204824,https://static.inaturalist.org/photos/10869123/medium.jpg?1506877475,,"",,1,0,false,,"Oakley, CA 94561, USA",38.0061725751,-121.699193716,31,,,false,,,,Contra Costa,California,United States,California,Contra Costa,Masked Bees,Hylaeus,Masked Bees,Insecta,127812,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Hylaeinae,,,,Hylaeus,,,,,,
8211830,2017/10/01 2:46 PM PDT,2017-10-01,2017-10-01 21:46:00 UTC,Pacific Time (US & Canada),107672,red_wolf,2017-10-01 23:31:44 UTC,2018-01-23 04:53:24 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/8211830,https://static.inaturalist.org/photos/10881174/medium.jpeg?1506900135,,"",smaller than a honey bee but larger than a hover fly.,1,0,false,,"Terrace Heights, WA 98901, USA",46.6183758244,-120.476752817,0,,,false,,,,Yakima,Washington,United States,Washington,Yakima,Cellophane Bees,Colletes,Cellophane Bees,Insecta,127741,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Colletidae,Colletinae,,,,Colletes,,,,,,
